retail_and_recreation_percent_ch,grocery_and_pharmacy_percent_cha,parks_percent_change_from_baseli,transit_stations_percent_change_,workplaces_percent_change_from_b,stay_home,lgd_state_name,date,lgd_district_name,av_stay_home
-67,-58,-16,-70,-58,30,maharashtra,25mar2020,dhule,26.714285
-65,-55,-19,-68,-54,29,maharashtra,26mar2020,dhule,26.571428
-63,-52,-18,-66,-52,29,maharashtra,27mar2020,dhule,28
-64,-50,-18,-67,-52,29,maharashtra,28mar2020,dhule,28.571428
-63,-53,-21,-68,-34,24,maharashtra,29mar2020,dhule,28.428572
-64,-49,-18,-67,-50,30,maharashtra,30mar2020,dhule,28.428572
-64,-53,-20,-67,-51,29,maharashtra,31mar2020,dhule,28.285715
-66,-54,-17,-67,-50,29,maharashtra,01apr2020,dhule,28.142857
-65,-57,-21,-67,-54,29,maharashtra,02apr2020,dhule,27.857143
-64,-52,-17,-65,-48,28,maharashtra,03apr2020,dhule,27.714285
-63,-53,-18,-66,-46,28,maharashtra,04apr2020,dhule,27.428572
-62,-51,-21,-66,-27,22,maharashtra,05apr2020,dhule,27.142857
-63,-44,-9,-65,-51,29,maharashtra,06apr2020,dhule,27
-61,-16,-2,-58,-48,27,maharashtra,07apr2020,dhule,27.428572
-60,-19,-1,-58,-47,27,maharashtra,08apr2020,dhule,29.142857
-60,-20,-7,-57,-48,28,maharashtra,09apr2020,dhule,30
-62,-19,-5,-62,-53,31,maharashtra,10apr2020,dhule,30.428572
-76,-55,-18,-70,-60,40,maharashtra,11apr2020,dhule,30.857143
-65,-27,-12,-65,-31,28,maharashtra,12apr2020,dhule,31
-63,-20,-4,-63,-48,32,maharashtra,13apr2020,dhule,31.142857
-63,-15,-3,-63,-52,30,maharashtra,14apr2020,dhule,30.714285
-64,-20,-5,-57,-45,28,maharashtra,15apr2020,dhule,29.142857
-76,-13,-34,-56,-47,29,maharashtra,16apr2020,dhule,28.428572
-74,7,-31,-55,-44,28,maharashtra,17apr2020,dhule,28.142857
-74,1,-36,-58,-43,29,maharashtra,18apr2020,dhule,28.285715
-71,11,-39,-58,-24,23,maharashtra,19apr2020,dhule,28.571428
-76,-4,-30,-56,-43,30,maharashtra,20apr2020,dhule,29.142857
-77,-10,-35,-56,-48,31,maharashtra,21apr2020,dhule,30.142857
-77,-15,-33,-57,-47,30,maharashtra,22apr2020,dhule,31
-77,-22,-37,-62,-50,33,maharashtra,23apr2020,dhule,31.857143
-79,-24,-36,-63,-52,35,maharashtra,24apr2020,dhule,32.42857
-78,-19,-38,-60,-52,35,maharashtra,25apr2020,dhule,32.714287
-78,-12,-46,-62,-31,29,maharashtra,26apr2020,dhule,32.857143
-79,-18,-34,-60,-48,34,maharashtra,27apr2020,dhule,32.57143
-76,-11,-36,-59,-48,33,maharashtra,28apr2020,dhule,32.142857
-76,-13,-34,-58,-44,31,maharashtra,29apr2020,dhule,31.571428
-75,-14,-37,-56,-45,31,maharashtra,30apr2020,dhule,31
-76,-9,-35,-57,-50,32,maharashtra,01may2020,dhule,30.428572
-75,-9,-37,-56,-43,31,maharashtra,02may2020,dhule,29.857143
-73,-3,-41,-57,-23,25,maharashtra,03may2020,dhule,29.428572
-73,-1,-31,-50,-41,30,maharashtra,04may2020,dhule,29
-72,-2,-33,-47,-42,29,maharashtra,05may2020,dhule,28.285715
-70,5,-33,-38,-36,28,maharashtra,06may2020,dhule,27.857143
-69,1,-34,-31,-41,28,maharashtra,07may2020,dhule,27.714285
-67,15,-32,-24,-34,27,maharashtra,08may2020,dhule,27.285715
-67,12,-34,-16,-38,28,maharashtra,09may2020,dhule,27.142857
-65,11,-38,-15,-14,24,maharashtra,10may2020,dhule,26.857143
-65,12,-29,-12,-35,27,maharashtra,11may2020,dhule,26.571428
-65,5,-30,-10,-38,28,maharashtra,12may2020,dhule,26.285715
-64,5,-27,-19,-34,26,maharashtra,13may2020,dhule,26
-65,8,-31,-18,-34,26,maharashtra,14may2020,dhule,25.571428
-65,22,-30,-22,-32,25,maharashtra,15may2020,dhule,25.285715
-65,24,-34,-21,-33,26,maharashtra,16may2020,dhule,24.857143
-65,23,-36,-32,-10,21,maharashtra,17may2020,dhule,24.714285
-66,28,-28,-37,-30,25,maharashtra,18may2020,dhule,24.714285
-67,24,-29,-35,-33,25,maharashtra,19may2020,dhule,24.857143
-66,15,-27,-35,-31,25,maharashtra,20may2020,dhule,24.857143
-65,12,-33,-36,-32,26,maharashtra,21may2020,dhule,24.857143
-66,17,-32,-37,-30,26,maharashtra,22may2020,dhule,25.142857
-65,28,-32,-34,-30,26,maharashtra,23may2020,dhule,25.142857
-66,17,-36,-41,-10,21,maharashtra,24may2020,dhule,24.857143
-68,19,-31,-44,-38,27,maharashtra,25may2020,dhule,24.428572
-65,21,-30,-41,-28,25,maharashtra,26may2020,dhule,24.285715
-64,27,-28,-40,-24,23,maharashtra,27may2020,dhule,24.142857
-62,24,-33,-39,-25,23,maharashtra,28may2020,dhule,24
-64,23,-32,-42,-27,25,maharashtra,29may2020,dhule,24.142857
-64,26,-32,-42,-25,25,maharashtra,30may2020,dhule,23.857143
-63,22,-36,-43,-1,20,maharashtra,31may2020,dhule,24.142857
-73,-12,-33,-45,-33,28,maharashtra,01jun2020,dhule,23.857143
-62,30,-32,-38,-25,23,maharashtra,02jun2020,dhule,23.285715
-64,28,-34,-42,-21,25,maharashtra,03jun2020,dhule,22.714285
-60,37,-34,-30,-21,21,maharashtra,04jun2020,dhule,22.285715
-58,46,-31,-32,-19,21,maharashtra,05jun2020,dhule,21.285715
-57,47,-34,-32,-20,21,maharashtra,06jun2020,dhule,21
-58,38,-37,-39,3,17,maharashtra,07jun2020,dhule,20.142857
-56,50,-31,-37,-17,21,maharashtra,08jun2020,dhule,19.857143
-58,44,-33,-36,-21,21,maharashtra,09jun2020,dhule,19.714285
-55,49,-29,-30,-16,19,maharashtra,10jun2020,dhule,19.428572
-54,47,-33,-31,-19,19,maharashtra,11jun2020,dhule,19.428572
-56,58,-35,-32,-20,20,maharashtra,12jun2020,dhule,19.142857
-55,59,-33,-25,-21,19,maharashtra,13jun2020,dhule,18.857143
-58,43,-40,-27,2,17,maharashtra,14jun2020,dhule,18.857143
-57,52,-31,-36,-19,19,maharashtra,15jun2020,dhule,18.857143
-57,55,-33,-34,-20,19,maharashtra,16jun2020,dhule,18.714285
-56,48,-30,-32,-17,19,maharashtra,17jun2020,dhule,18.857143
-57,35,-30,-32,-18,19,maharashtra,18jun2020,dhule,19
-57,47,-25,-32,-16,19,maharashtra,19jun2020,dhule,19.142857
-56,50,-29,-28,-17,20,maharashtra,20jun2020,dhule,19.285715
-59,33,-32,-38,3,18,maharashtra,21jun2020,dhule,19.142857
-57,45,-25,-33,-20,20,maharashtra,22jun2020,dhule,19
-56,43,-26,-31,-22,20,maharashtra,23jun2020,dhule,19.285715
-56,40,-24,-31,-17,18,maharashtra,24jun2020,dhule,19.428572
-56,35,-27,-29,-19,18,maharashtra,25jun2020,dhule,19.142857
-60,32,-29,-36,-20,21,maharashtra,26jun2020,dhule,19.142857
-57,49,-29,-29,-21,21,maharashtra,27jun2020,dhule,19
-58,36,-30,-31,0,16,maharashtra,28jun2020,dhule,19.428572
-58,37,-28,-36,-23,20,maharashtra,29jun2020,dhule,19.714285
-55,43,-28,-34,-22,19,maharashtra,30jun2020,dhule,20
-58,24,-29,-38,-20,21,maharashtra,01jul2020,dhule,20.142857
-56,26,-34,-32,-17,20,maharashtra,02jul2020,dhule,20.428572
-59,22,-37,-36,-18,23,maharashtra,03jul2020,dhule,20.571428
-57,33,-36,-33,-18,22,maharashtra,04jul2020,dhule,20.857143
-56,38,-35,-34,3,18,maharashtra,05jul2020,dhule,20.571428
-57,39,-29,-33,-16,21,maharashtra,06jul2020,dhule,20.571428
-56,41,-31,-30,-19,21,maharashtra,07jul2020,dhule,20.142857
-57,35,-30,-31,-13,19,maharashtra,08jul2020,dhule,20
-58,33,-35,-29,-16,20,maharashtra,09jul2020,dhule,19.857143
-57,38,-30,-32,-16,20,maharashtra,10jul2020,dhule,19.714285
-57,40,-32,-30,-18,21,maharashtra,11jul2020,dhule,19.714285
-58,34,-38,-36,1,17,maharashtra,12jul2020,dhule,20.142857
-57,42,-28,-35,-17,20,maharashtra,13jul2020,dhule,20.285715
-56,37,-30,-31,-19,21,maharashtra,14jul2020,dhule,20.285715
-58,15,-31,-32,-15,22,maharashtra,15jul2020,dhule,20.428572
-55,25,-32,-26,-16,21,maharashtra,16jul2020,dhule,20.428572
-53,40,-30,-26,-15,20,maharashtra,17jul2020,dhule,20.714285
-54,35,-36,-31,-18,22,maharashtra,18jul2020,dhule,20.714285
-53,40,-36,-38,2,17,maharashtra,19jul2020,dhule,20.571428
-57,33,-31,-38,-17,22,maharashtra,20jul2020,dhule,20.571428
-55,34,-35,-35,-20,21,maharashtra,21jul2020,dhule,21
-54,34,-33,-31,-14,21,maharashtra,22jul2020,dhule,22
-53,35,-31,-26,-17,21,maharashtra,23jul2020,dhule,22.714285
-57,37,-33,-29,-17,23,maharashtra,24jul2020,dhule,22.571428
-70,-6,-37,-36,-32,29,maharashtra,25jul2020,dhule,22.571428
-65,1,-37,-36,-8,22,maharashtra,26jul2020,dhule,22.285715
-55,38,-28,-29,-16,21,maharashtra,27jul2020,dhule,22.142857
-54,42,-30,-30,-18,21,maharashtra,28jul2020,dhule,21.714285
-51,35,-29,-30,-13,19,maharashtra,29jul2020,dhule,20.714285
-48,33,-35,-29,-16,20,maharashtra,30jul2020,dhule,20
-49,40,-30,-28,-15,20,maharashtra,31jul2020,dhule,19.857143
-50,33,-33,-33,-26,22,maharashtra,01aug2020,dhule,19.285715
-49,36,-35,-39,-2,17,maharashtra,02aug2020,dhule,19.142857
-50,38,-27,-35,-32,20,maharashtra,03aug2020,dhule,18.714285
-46,42,-31,-28,-20,17,maharashtra,04aug2020,dhule,18.285715
-44,16,-43,-33,-15,18,maharashtra,05aug2020,dhule,17.714285
-43,13,-43,-30,-16,17,maharashtra,06aug2020,dhule,17.285715
-44,22,-43,-28,-13,17,maharashtra,07aug2020,dhule,16.857143
-44,23,-42,-27,-16,18,maharashtra,08aug2020,dhule,17
-45,18,-44,-24,4,14,maharashtra,09aug2020,dhule,17
-42,28,-39,-26,-13,17,maharashtra,10aug2020,dhule,17.714285
-43,26,-41,-26,-16,18,maharashtra,11aug2020,dhule,18
-44,21,-37,-26,-12,18,maharashtra,12aug2020,dhule,18.428572
-51,1,-46,-29,-17,22,maharashtra,13aug2020,dhule,18.857143
-45,28,-41,-28,-14,19,maharashtra,14aug2020,dhule,19.428572
-47,23,-41,-24,-22,21,maharashtra,15aug2020,dhule,19.571428
-48,18,-43,-30,1,17,maharashtra,16aug2020,dhule,19.285715
,,,,-17,21,maharashtra,17aug2020,dhule,18.714285
,,,,-20,19,maharashtra,18aug2020,dhule,18.428572
,,,,-13,16,maharashtra,19aug2020,dhule,19
,,,,-17,18,maharashtra,20aug2020,dhule,19
,,,,-16,17,maharashtra,21aug2020,dhule,18.571428
,,,,-27,25,maharashtra,22aug2020,dhule,18.428572
,,,,2,17,maharashtra,23aug2020,dhule,18.428572
,,,,-16,18,maharashtra,24aug2020,dhule,18.428572
,,,,-19,18,maharashtra,25aug2020,dhule,18.571428
,,,,-15,16,maharashtra,26aug2020,dhule,18.142857
,,,,-19,18,maharashtra,27aug2020,dhule,18.142857
,,,,-20,18,maharashtra,28aug2020,dhule,18.285715
,,,,-22,22,maharashtra,29aug2020,dhule,18.428572
,,,,-7,17,maharashtra,30aug2020,dhule,18.428572
,,,,-20,19,maharashtra,31aug2020,dhule,18.428572
,,,,-27,19,maharashtra,01sep2020,dhule,18.571428
,,,,-19,16,maharashtra,02sep2020,dhule,18.142857
,,,,-22,18,maharashtra,03sep2020,dhule,17.857143
,,,,-21,19,maharashtra,04sep2020,dhule,17.571428
,,,,-22,19,maharashtra,05sep2020,dhule,17.285715
,,,,-8,15,maharashtra,06sep2020,dhule,17.285715
,,,,-21,17,maharashtra,07sep2020,dhule,17.285715
,,,,-23,17,maharashtra,08sep2020,dhule,17
,,,,-20,16,maharashtra,09sep2020,dhule,16.714285
,,,,-26,18,maharashtra,10sep2020,dhule,16.714285
,,,,-26,17,maharashtra,11sep2020,dhule,16.714285
,,,,-30,17,maharashtra,12sep2020,dhule,16.714285
,,,,-17,15,maharashtra,13sep2020,dhule,16.714285
,,,,-24,17,maharashtra,14sep2020,dhule,17
,,,,-25,17,maharashtra,15sep2020,dhule,17.285715
,,,,-21,16,maharashtra,16sep2020,dhule,17.571428
,,,,-29,20,maharashtra,17sep2020,dhule,17.571428
,,,,-24,19,maharashtra,18sep2020,dhule,17.857143
,,,,-26,19,maharashtra,19sep2020,dhule,
,,,,-14,15,maharashtra,20sep2020,dhule,
,,,,-26,19,maharashtra,21sep2020,dhule,
-2,-1,8,-1,6,-2,maharashtra,15feb2020,gadchiroli,
-1,-3,11,1,3,-1,maharashtra,16feb2020,gadchiroli,
1,-7,0,0,6,0,maharashtra,17feb2020,gadchiroli,
2,-4,1,-3,4,-1,maharashtra,18feb2020,gadchiroli,.14285715
0,-4,2,-12,-24,1,maharashtra,19feb2020,gadchiroli,1
4,-9,-4,-6,-5,-2,maharashtra,20feb2020,gadchiroli,1
5,-19,9,-13,-29,6,maharashtra,21feb2020,gadchiroli,.71428573
-1,-20,-6,-10,-19,4,maharashtra,22feb2020,gadchiroli,.71428573
4,-9,2,-6,0,-1,maharashtra,23feb2020,gadchiroli,.42857143
7,-13,-9,-7,6,-2,maharashtra,24feb2020,gadchiroli,.71428573
5,-8,-6,-9,5,-1,maharashtra,25feb2020,gadchiroli,0
4,-8,-4,-9,2,-1,maharashtra,26feb2020,gadchiroli,-.42857143
1,1,-4,-8,5,0,maharashtra,27feb2020,gadchiroli,0
3,-6,-7,-12,8,1,maharashtra,28feb2020,gadchiroli,.2857143
-1,-9,-7,-11,2,1,maharashtra,29feb2020,gadchiroli,.42857143
1,-4,-3,-10,7,2,maharashtra,01mar2020,gadchiroli,.2857143
2,-9,-6,-8,11,0,maharashtra,02mar2020,gadchiroli,.2857143
-3,-7,-2,-16,6,0,maharashtra,03mar2020,gadchiroli,.14285715
2,8,-1,-10,6,-2,maharashtra,04mar2020,gadchiroli,0
2,1,3,-8,7,0,maharashtra,05mar2020,gadchiroli,0
1,-2,-3,-6,11,0,maharashtra,06mar2020,gadchiroli,.5714286
2,-1,0,-3,0,0,maharashtra,07mar2020,gadchiroli,2.7142856
0,-2,4,-7,8,2,maharashtra,08mar2020,gadchiroli,2.8571429
-1,-2,-1,-9,-4,4,maharashtra,09mar2020,gadchiroli,2.7142856
-40,-28,-3,-44,-54,15,maharashtra,10mar2020,gadchiroli,2.7142856
4,3,5,-2,0,-1,maharashtra,11mar2020,gadchiroli,3
8,4,2,-1,3,-1,maharashtra,12mar2020,gadchiroli,2.8571429
3,-1,-3,-5,8,0,maharashtra,13mar2020,gadchiroli,2.2857144
0,-9,-3,-8,-3,2,maharashtra,14mar2020,gadchiroli,.42857143
-2,-7,-4,-8,7,1,maharashtra,15mar2020,gadchiroli,.85714287
0,-8,0,-4,6,0,maharashtra,16mar2020,gadchiroli,1.5714285
-5,-9,1,-5,1,2,maharashtra,17mar2020,gadchiroli,2.5714285
-6,-5,8,-4,1,2,maharashtra,18mar2020,gadchiroli,3.5714285
-8,-10,12,-8,-3,4,maharashtra,19mar2020,gadchiroli,7.4285712
-18,-15,7,-21,-5,7,maharashtra,20mar2020,gadchiroli,9.8571424
-23,-22,7,-26,-18,9,maharashtra,21mar2020,gadchiroli,12.714286
-64,-76,-21,-67,-35,28,maharashtra,22mar2020,gadchiroli,16.571428
-39,-41,0,-44,-26,17,maharashtra,23mar2020,gadchiroli,19.571428
-52,-51,-5,-58,-38,22,maharashtra,24mar2020,gadchiroli,22.428572
-60,-62,-10,-62,-53,29,maharashtra,25mar2020,gadchiroli,25.142857
-60,-62,-3,-61,-43,25,maharashtra,26mar2020,gadchiroli,24.714285
-57,-64,-7,-60,-39,27,maharashtra,27mar2020,gadchiroli,26
-61,-67,-14,-61,-46,28,maharashtra,28mar2020,gadchiroli,26.428572
-59,-73,-19,-62,-28,25,maharashtra,29mar2020,gadchiroli,25.857143
-58,-65,-8,-59,-37,26,maharashtra,30mar2020,gadchiroli,26.285715
-57,-67,-5,-61,-37,25,maharashtra,31mar2020,gadchiroli,25.857143
-56,-67,-4,-60,-38,25,maharashtra,01apr2020,gadchiroli,25.714285
-62,-68,-8,-63,-48,28,maharashtra,02apr2020,gadchiroli,25.571428
-56,-64,-5,-57,-32,24,maharashtra,03apr2020,gadchiroli,26.142857
-59,-66,-9,-58,-39,27,maharashtra,04apr2020,gadchiroli,25.857143
-57,-70,-15,-60,-23,24,maharashtra,05apr2020,gadchiroli,25.714285
-58,-61,-19,-59,-43,30,maharashtra,06apr2020,gadchiroli,25.428572
-60,-47,-63,-56,-35,23,maharashtra,07apr2020,gadchiroli,26
-58,-48,-63,-54,-35,24,maharashtra,08apr2020,gadchiroli,26.142857
-60,-52,-65,-59,-39,26,maharashtra,09apr2020,gadchiroli,26
-58,-48,-66,-57,-45,28,maharashtra,10apr2020,gadchiroli,25.571428
-60,-53,-65,-60,-43,28,maharashtra,11apr2020,gadchiroli,26.285715
-58,-59,-64,-60,-22,23,maharashtra,12apr2020,gadchiroli,26.142857
-55,-50,-66,-57,-34,27,maharashtra,13apr2020,gadchiroli,26
-60,-49,-63,-59,-45,28,maharashtra,14apr2020,gadchiroli,25.571428
-60,-37,-63,-56,-31,23,maharashtra,15apr2020,gadchiroli,25.571428
-84,-23,-65,-63,-32,25,maharashtra,16apr2020,gadchiroli,25.571428
-83,-25,-65,-60,-29,25,maharashtra,17apr2020,gadchiroli,25.285715
-84,-27,-68,-64,-37,28,maharashtra,18apr2020,gadchiroli,24.571428
-83,-42,-67,-64,-22,23,maharashtra,19apr2020,gadchiroli,24.571428
-84,-27,-66,-61,-28,25,maharashtra,20apr2020,gadchiroli,24.571428
-83,-22,-69,-60,-30,23,maharashtra,21apr2020,gadchiroli,24.428572
-82,-27,-65,-61,-29,23,maharashtra,22apr2020,gadchiroli,24.285715
-84,-33,-66,-63,-31,25,maharashtra,23apr2020,gadchiroli,24.428572
-81,-30,-67,-58,-28,24,maharashtra,24apr2020,gadchiroli,24.428572
-83,-34,-68,-61,-38,27,maharashtra,25apr2020,gadchiroli,24.428572
-83,-49,-69,-64,-18,24,maharashtra,26apr2020,gadchiroli,24.285715
-83,-35,-67,-59,-27,25,maharashtra,27apr2020,gadchiroli,24
-83,-30,-69,-59,-28,23,maharashtra,28apr2020,gadchiroli,24.428572
-82,-29,-67,-60,-26,22,maharashtra,29apr2020,gadchiroli,24.142857
-83,-28,-66,-57,-26,23,maharashtra,30apr2020,gadchiroli,23.857143
-82,-29,-68,-57,-38,27,maharashtra,01may2020,gadchiroli,23.428572
-84,-33,-68,-57,-31,25,maharashtra,02may2020,gadchiroli,23.142857
-81,-45,-65,-58,-15,22,maharashtra,03may2020,gadchiroli,22.857143
-83,-27,-67,-53,-21,22,maharashtra,04may2020,gadchiroli,22.714285
-82,-28,-65,-53,-24,21,maharashtra,05may2020,gadchiroli,21.428572
-80,-21,-66,-49,-21,20,maharashtra,06may2020,gadchiroli,20.428572
-77,-23,-65,-57,-37,22,maharashtra,07may2020,gadchiroli,19.285715
-75,-19,-65,-49,-18,18,maharashtra,08may2020,gadchiroli,18.285715
-75,-19,-67,-50,-28,18,maharashtra,09may2020,gadchiroli,17.571428
-74,-34,-64,-50,-2,14,maharashtra,10may2020,gadchiroli,16.857143
-71,-14,-66,-43,-11,15,maharashtra,11may2020,gadchiroli,16
-73,-12,-63,-44,-14,16,maharashtra,12may2020,gadchiroli,15.571428
-70,2,-64,-42,-11,15,maharashtra,13may2020,gadchiroli,15.428572
-70,0,-63,-44,-13,16,maharashtra,14may2020,gadchiroli,15.571428
-67,4,-64,-44,-9,15,maharashtra,15may2020,gadchiroli,16
-70,-1,-63,-44,-18,17,maharashtra,16may2020,gadchiroli,16.285715
-67,-20,-62,-53,-1,15,maharashtra,17may2020,gadchiroli,16.714285
-69,2,-66,-44,-10,18,maharashtra,18may2020,gadchiroli,17.142857
-73,-12,-64,-49,-14,18,maharashtra,19may2020,gadchiroli,17.857143
-72,-11,-65,-48,-15,18,maharashtra,20may2020,gadchiroli,18.571428
-71,-14,-63,-49,-16,19,maharashtra,21may2020,gadchiroli,19.571428
-71,-14,-64,-48,-10,20,maharashtra,22may2020,gadchiroli,20.285715
-75,-21,-66,-50,-21,22,maharashtra,23may2020,gadchiroli,20.285715
-78,-52,-67,-65,-16,22,maharashtra,24may2020,gadchiroli,20.142857
-72,-10,-66,-52,-31,23,maharashtra,25may2020,gadchiroli,20
-72,-13,-65,-49,-13,18,maharashtra,26may2020,gadchiroli,19.857143
-69,-10,-64,-45,-13,17,maharashtra,27may2020,gadchiroli,19.428572
-72,-11,-63,-47,-11,18,maharashtra,28may2020,gadchiroli,19
-69,-9,-64,-44,-8,19,maharashtra,29may2020,gadchiroli,18.142857
-70,-9,-66,-46,-15,19,maharashtra,30may2020,gadchiroli,17.857143
-74,-49,-67,-64,-7,19,maharashtra,31may2020,gadchiroli,17.714285
-66,-2,-65,-41,-5,17,maharashtra,01jun2020,gadchiroli,17.142857
-70,-8,-62,-44,-10,16,maharashtra,02jun2020,gadchiroli,16.571428
-69,-4,-61,-42,-8,16,maharashtra,03jun2020,gadchiroli,16.285715
-69,-5,-64,-39,-9,14,maharashtra,04jun2020,gadchiroli,16.142857
-57,-5,-62,-40,-5,15,maharashtra,05jun2020,gadchiroli,16
-60,-7,-65,-43,-15,17,maharashtra,06jun2020,gadchiroli,16
-69,-49,-64,-60,-11,18,maharashtra,07jun2020,gadchiroli,15.714286
-58,-3,-64,-40,-4,16,maharashtra,08jun2020,gadchiroli,15.571428
-60,-7,-61,-44,-8,16,maharashtra,09jun2020,gadchiroli,15
-58,-1,-62,-40,-6,14,maharashtra,10jun2020,gadchiroli,14.428572
-53,-4,-60,-43,-11,13,maharashtra,11jun2020,gadchiroli,14
-52,-5,-63,-42,-7,11,maharashtra,12jun2020,gadchiroli,14
-52,-6,-63,-41,-18,13,maharashtra,13jun2020,gadchiroli,13.428572
-66,-49,-63,-60,-8,15,maharashtra,14jun2020,gadchiroli,13
-53,-3,-65,-42,-12,16,maharashtra,15jun2020,gadchiroli,12.857142
-53,-1,-62,-40,-11,12,maharashtra,16jun2020,gadchiroli,13.142858
-50,2,-58,-37,-9,11,maharashtra,17jun2020,gadchiroli,13.285714
-53,-5,-62,-45,-12,12,maharashtra,18jun2020,gadchiroli,13.571428
-51,-4,-63,-39,-7,13,maharashtra,19jun2020,gadchiroli,13.428572
-55,-5,-62,-43,-16,14,maharashtra,20jun2020,gadchiroli,13.571428
-69,-50,-65,-63,-12,17,maharashtra,21jun2020,gadchiroli,13.571428
-49,-6,-66,-43,-11,15,maharashtra,22jun2020,gadchiroli,13.428572
-52,-3,-62,-42,-11,13,maharashtra,23jun2020,gadchiroli,12.857142
-47,7,-63,-37,-9,11,maharashtra,24jun2020,gadchiroli,12.857142
-50,-1,-63,-41,-11,11,maharashtra,25jun2020,gadchiroli,12.285714
-50,0,-61,-38,-7,9,maharashtra,26jun2020,gadchiroli,11.714286
-54,-3,-62,-41,-19,14,maharashtra,27jun2020,gadchiroli,11.285714
-66,-46,-61,-60,-12,13,maharashtra,28jun2020,gadchiroli,11.285714
-48,-2,-62,-35,-9,11,maharashtra,29jun2020,gadchiroli,11.285714
-51,6,-61,-36,-10,10,maharashtra,30jun2020,gadchiroli,11.428572
-47,4,-61,-36,-6,11,maharashtra,01jul2020,gadchiroli,11.142858
-53,-3,-60,-37,-10,11,maharashtra,02jul2020,gadchiroli,12
-49,7,-61,-32,-3,10,maharashtra,03jul2020,gadchiroli,12.285714
-50,0,-59,-34,-12,12,maharashtra,04jul2020,gadchiroli,12.428572
-68,-56,-65,-59,-14,19,maharashtra,05jul2020,gadchiroli,12.285714
-50,2,-59,-34,-7,13,maharashtra,06jul2020,gadchiroli,12.142858
-48,2,-59,-36,-9,11,maharashtra,07jul2020,gadchiroli,12.571428
-48,1,-61,-35,-7,10,maharashtra,08jul2020,gadchiroli,12.714286
-52,-4,-62,-39,-8,10,maharashtra,09jul2020,gadchiroli,12.285714
-52,-7,-62,-41,-5,13,maharashtra,10jul2020,gadchiroli,12.428572
-50,-3,-59,-37,-17,13,maharashtra,11jul2020,gadchiroli,12.571428
-67,-52,-62,-60,-15,16,maharashtra,12jul2020,gadchiroli,12.857142
-49,0,-61,-38,-8,14,maharashtra,13jul2020,gadchiroli,13
-52,-5,-62,-38,-10,12,maharashtra,14jul2020,gadchiroli,12.714286
-54,1,-62,-28,-7,12,maharashtra,15jul2020,gadchiroli,12.714286
-51,-2,-62,-29,-8,11,maharashtra,16jul2020,gadchiroli,12.857142
-48,6,-63,-24,-3,11,maharashtra,17jul2020,gadchiroli,12.714286
-51,6,-63,-23,-14,13,maharashtra,18jul2020,gadchiroli,12.714286
-69,-51,-65,-53,-14,17,maharashtra,19jul2020,gadchiroli,12.857142
-51,3,-64,-28,-6,13,maharashtra,20jul2020,gadchiroli,13.142858
-53,-1,-62,-28,-5,12,maharashtra,21jul2020,gadchiroli,13.142858
-53,-4,-61,-27,-6,13,maharashtra,22jul2020,gadchiroli,13.714286
-56,-8,-62,-31,-8,13,maharashtra,23jul2020,gadchiroli,13.714286
-49,2,-61,-20,1,11,maharashtra,24jul2020,gadchiroli,13.714286
-55,-3,-63,-28,-22,17,maharashtra,25jul2020,gadchiroli,14.142858
-68,-49,-62,-49,-11,17,maharashtra,26jul2020,gadchiroli,13.714286
-51,1,-64,-23,-3,13,maharashtra,27jul2020,gadchiroli,13.428572
-55,-6,-62,-27,-8,15,maharashtra,28jul2020,gadchiroli,13.571428
-51,8,-63,-22,-3,10,maharashtra,29jul2020,gadchiroli,13.285714
-51,3,-62,-29,-5,11,maharashtra,30jul2020,gadchiroli,13.142858
-50,6,-62,-22,0,12,maharashtra,31jul2020,gadchiroli,13
-48,9,-63,-29,-17,15,maharashtra,01aug2020,gadchiroli,12.142858
-66,-47,-63,-53,-12,16,maharashtra,02aug2020,gadchiroli,12.285714
-43,15,-64,-23,-9,12,maharashtra,03aug2020,gadchiroli,12.142858
-47,8,-61,-26,-6,9,maharashtra,04aug2020,gadchiroli,11.571428
-35,-10,-68,-27,-3,11,maharashtra,05aug2020,gadchiroli,11.142858
-39,-7,-66,-26,-6,10,maharashtra,06aug2020,gadchiroli,11.428572
-34,-8,-64,-24,2,8,maharashtra,07aug2020,gadchiroli,12
-39,-8,-63,-29,-12,12,maharashtra,08aug2020,gadchiroli,12.571428
-64,-61,-68,-56,-10,18,maharashtra,09aug2020,gadchiroli,12.428572
-44,-20,-71,-39,-2,16,maharashtra,10aug2020,gadchiroli,13
-42,-15,-65,-32,-6,13,maharashtra,11aug2020,gadchiroli,13.714286
-32,-4,-64,-21,0,10,maharashtra,12aug2020,gadchiroli,14.142858
-42,-17,-66,-34,-2,14,maharashtra,13aug2020,gadchiroli,14.142858
-37,-11,-66,-25,3,13,maharashtra,14aug2020,gadchiroli,13.857142
-48,-19,-65,-36,-15,15,maharashtra,15aug2020,gadchiroli,13.714286
-62,-57,-66,-57,-9,18,maharashtra,16aug2020,gadchiroli,15
,,,,-2,14,maharashtra,17aug2020,gadchiroli,14.571428
,,,,-13,12,maharashtra,18aug2020,gadchiroli,14.428572
,,,,-40,19,maharashtra,19aug2020,gadchiroli,14.428572
,,,,-10,11,maharashtra,20aug2020,gadchiroli,13.857142
,,,,-6,12,maharashtra,21aug2020,gadchiroli,13
,,,,-24,15,maharashtra,22aug2020,gadchiroli,12.285714
