date,lgd_district_name,lgd_state_name,npi_border,npi_curfew,npi_industry,npi_lockdown,npi_mask,npi_retail,npi_school,npi_surveillance,npi_temple,npi_transport,npi_cu,district,av_npi_cu,npi_cu_scale,av_npi_cu_scale,sdgroup,state
31jul2020,anantapur,andhra pradesh,0,.33333331,0,0,1,.24999997,1,.75,0,0,1.5833333,1,1.8690475,.19791666,.23363094,1100,andhra pradesh
01aug2020,anantapur,andhra pradesh,0,.33333331,0,0,1,.24999997,1,.75,0,0,1.5833333,1,1.8214285,.19791666,.22767857,1106,andhra pradesh
02aug2020,anantapur,andhra pradesh,0,.33333331,0,1,1,.24999997,1,.75,0,0,2.5833333,1,1.7261904,.32291666,.21577381,1112,andhra pradesh
03aug2020,anantapur,andhra pradesh,0,.33333331,0,0,1,.24999997,1,.75,0,0,1.5833333,1,1.6309524,.19791666,.20386904,1118,andhra pradesh
04aug2020,anantapur,andhra pradesh,0,.33333331,0,0,1,.24999997,1,.75,0,0,1.5833333,1,1.5833333,.19791666,.19791666,1124,andhra pradesh
05aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.5357143,.15625,.19196428,1130,andhra pradesh
06aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.3452381,.15625,.16815476,1136,andhra pradesh
07aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.297619,.15625,.16220237,1142,andhra pradesh
08aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1148,andhra pradesh
09aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1154,andhra pradesh
10aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1160,andhra pradesh
11aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1166,andhra pradesh
12aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1172,andhra pradesh
13aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1178,andhra pradesh
14aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1184,andhra pradesh
15aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1190,andhra pradesh
16aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1196,andhra pradesh
17aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1202,andhra pradesh
18aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1208,andhra pradesh
19aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1214,andhra pradesh
20aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1220,andhra pradesh
21aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1226,andhra pradesh
22aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1232,andhra pradesh
23aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1238,andhra pradesh
24aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1244,andhra pradesh
25aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1250,andhra pradesh
26aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1256,andhra pradesh
27aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1262,andhra pradesh
28aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,1.25,.15625,.15625,1268,andhra pradesh
29aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,,.15625,,1274,andhra pradesh
30aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,,.15625,,1280,andhra pradesh
31aug2020,anantapur,andhra pradesh,0,0,0,0,1,.24999997,1,.75,0,0,1.25,1,,.15625,,1286,andhra pradesh
05sep2020,anantapur,andhra pradesh,,,,,,,.66666663,,,,.66666663,1,,.083333328,,1292,andhra pradesh
15oct2020,anantapur,andhra pradesh,,,,,,0,.33333331,,,,.33333331,1,,.041666664,,1298,andhra pradesh
02nov2020,anantapur,andhra pradesh,,,,,,,0,,,,0,1,,0,,1302,andhra pradesh
30jan2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,,0,,2,andhra pradesh
31jan2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,,0,,8,andhra pradesh
01feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,,0,,14,andhra pradesh
02feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,andhra pradesh
03feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,andhra pradesh
04feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32,andhra pradesh
05feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38,andhra pradesh
06feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,andhra pradesh
07feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,50,andhra pradesh
08feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,56,andhra pradesh
09feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62,andhra pradesh
10feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,68,andhra pradesh
11feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,74,andhra pradesh
12feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80,andhra pradesh
13feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,86,andhra pradesh
14feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,92,andhra pradesh
15feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,98,andhra pradesh
16feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,104,andhra pradesh
17feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,110,andhra pradesh
18feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,116,andhra pradesh
19feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,122,andhra pradesh
20feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,128,andhra pradesh
21feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,134,andhra pradesh
22feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,140,andhra pradesh
23feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,146,andhra pradesh
24feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,152,andhra pradesh
25feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,158,andhra pradesh
26feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,164,andhra pradesh
27feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,170,andhra pradesh
28feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,176,andhra pradesh
29feb2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,182,andhra pradesh
01mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,188,andhra pradesh
02mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,194,andhra pradesh
03mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,200,andhra pradesh
04mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,206,andhra pradesh
05mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,212,andhra pradesh
06mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,218,andhra pradesh
07mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,224,andhra pradesh
08mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,230,andhra pradesh
09mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,236,andhra pradesh
10mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,.125,0,0,0,2,0,0,0,242,andhra pradesh
11mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,.125,0,0,0,2,0,0,0,248,andhra pradesh
12mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,.125,0,0,0,2,0,0,0,254,andhra pradesh
13mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,.25,0,0,0,2,0,0,0,260,andhra pradesh
14mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,.25,0,0,0,2,0,0,0,266,andhra pradesh
15mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,.25,0,0,0,2,.14285715,0,.017857144,272,andhra pradesh
16mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,.25,0,0,0,2,.35714287,0,.044642858,278,andhra pradesh
17mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,0,.25,0,0,0,2,.5714286,0,.071428575,284,andhra pradesh
18mar2020,chittoor,andhra pradesh,0,0,0,0,0,0,1,.375,0,0,1,2,.78571427,.125,.098214284,290,andhra pradesh
19mar2020,chittoor,andhra pradesh,0,0,0,0,0,.5,1,.5,0,0,1.5,2,1.5714285,.1875,.19642857,296,andhra pradesh
20mar2020,chittoor,andhra pradesh,0,0,0,0,0,.5,1,.5,0,0,1.5,2,2.4642856,.1875,.3080357,302,andhra pradesh
21mar2020,chittoor,andhra pradesh,0,0,0,0,0,.5,1,.5,0,0,1.5,2,3.5714285,.1875,.44642857,308,andhra pradesh
22mar2020,chittoor,andhra pradesh,1,1,1,0,0,.5,1,.5,0,1,5.5,2,4.5357141,.6875,.56696427,314,andhra pradesh
23mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,.5,1,.5,0,1,6.25,2,5.4285712,.78125,.6785714,320,andhra pradesh
24mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.5,1,1,7.75,2,6.3214288,.96875,.7901786,326,andhra pradesh
25mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.625,1,1,7.75,2,7.2142859,.96875,.90178573,332,andhra pradesh
26mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.625,1,1,7.75,2,7.5357141,.96875,.94196427,338,andhra pradesh
27mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.75,1,1,7.75,2,7.75,.96875,.96875,344,andhra pradesh
28mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.75,1,1,7.75,2,7.75,.96875,.96875,350,andhra pradesh
29mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,356,andhra pradesh
30mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,362,andhra pradesh
31mar2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,368,andhra pradesh
01apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,374,andhra pradesh
02apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,380,andhra pradesh
03apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,386,andhra pradesh
04apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,392,andhra pradesh
05apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,398,andhra pradesh
06apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,404,andhra pradesh
07apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,410,andhra pradesh
08apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,416,andhra pradesh
09apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,422,andhra pradesh
10apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,428,andhra pradesh
11apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,434,andhra pradesh
12apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,440,andhra pradesh
13apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,446,andhra pradesh
14apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,452,andhra pradesh
15apr2020,chittoor,andhra pradesh,1,1,1,.75000006,0,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,458,andhra pradesh
16apr2020,chittoor,andhra pradesh,1,1,1,.75000006,1,1,1,.875,1,1,7.75,2,7.75,.96875,.96875,464,andhra pradesh
17apr2020,chittoor,andhra pradesh,1,1,1,.75000006,1,1,1,.875,1,1,7.75,2,7.6547618,.96875,.95684522,470,andhra pradesh
18apr2020,chittoor,andhra pradesh,1,1,1,.75000006,1,1,1,.875,1,1,7.75,2,7.5595241,.96875,.94494051,476,andhra pradesh
19apr2020,chittoor,andhra pradesh,1,1,1,.75000006,1,1,1,.875,1,1,7.75,2,7.4642859,.96875,.93303573,482,andhra pradesh
20apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,.875,1,1,7.0833335,2,7.3690476,.88541669,.92113096,488,andhra pradesh
21apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,.875,1,1,7.0833335,2,7.2738094,.88541669,.90922618,494,andhra pradesh
22apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,.875,1,1,7.0833335,2,7.1785717,.88541669,.89732146,500,andhra pradesh
23apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,.875,1,1,7.0833335,2,7.0833335,.88541669,.88541669,506,andhra pradesh
24apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,.875,1,1,7.0833335,2,7.0833335,.88541669,.88541669,512,andhra pradesh
25apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,.875,1,1,7.0833335,2,7.0833335,.88541669,.88541669,518,andhra pradesh
26apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,.875,1,1,7.0833335,2,7.0833335,.88541669,.88541669,524,andhra pradesh
27apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,.875,1,1,7.0833335,2,7.0833335,.88541669,.88541669,530,andhra pradesh
28apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,1,1,1,7.0833335,2,7.0357146,.88541669,.87946433,536,andhra pradesh
29apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,1,1,1,7.0833335,2,6.9880953,.88541669,.87351191,542,andhra pradesh
30apr2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,1,1,1,7.0833335,2,6.9404764,.88541669,.86755955,548,andhra pradesh
01may2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.75,2,6.8928571,.84375,.86160713,554,andhra pradesh
02may2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.75,2,6.8452382,.84375,.85565478,560,andhra pradesh
03may2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.75,2,6.75,.84375,.84375,566,andhra pradesh
04may2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.75,2,6.6547618,.84375,.83184522,572,andhra pradesh
05may2020,chittoor,andhra pradesh,1,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.75,2,6.6071429,.84375,.82589287,578,andhra pradesh
06may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.5595236,.80208331,.81994045,584,andhra pradesh
07may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.5119047,.80208331,.81398809,590,andhra pradesh
08may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.4642854,.80208331,.80803567,596,andhra pradesh
09may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.4166665,.80208331,.80208331,602,andhra pradesh
10may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.4166665,.80208331,.80208331,608,andhra pradesh
11may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.4166665,.80208331,.80208331,614,andhra pradesh
12may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.4166665,.80208331,.80208331,620,andhra pradesh
13may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.4166665,.80208331,.80208331,626,andhra pradesh
14may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.25,.80208331,.78125,632,andhra pradesh
15may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,6.083333,.80208331,.76041663,638,andhra pradesh
16may2020,chittoor,andhra pradesh,.66666663,1,.5,.75000006,1,.83333331,1,1,1,.66666663,6.4166665,2,5.9166665,.80208331,.73958331,644,andhra pradesh
17may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.75,.65625,.71875,650,andhra pradesh
18may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.5833335,.65625,.69791669,656,andhra pradesh
19may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.4166665,.65625,.67708331,662,andhra pradesh
20may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.25,.65625,.65625,668,andhra pradesh
21may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.25,.65625,.65625,674,andhra pradesh
22may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.25,.65625,.65625,680,andhra pradesh
23may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.25,.65625,.65625,686,andhra pradesh
24may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.25,.65625,.65625,692,andhra pradesh
25may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.25,.65625,.65625,698,andhra pradesh
26may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.25,.65625,.65625,704,andhra pradesh
27may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.25,.65625,.65625,710,andhra pradesh
28may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.1904764,.65625,.64880955,716,andhra pradesh
29may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.1309524,.65625,.64136904,722,andhra pradesh
30may2020,chittoor,andhra pradesh,.33333331,1,0,.75000006,1,.83333331,1,1,1,.33333331,5.25,2,5.0714288,.65625,.6339286,728,andhra pradesh
31may2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.66666663,1,1,1,.33333331,4.8333335,2,5.0119047,.60416669,.62648809,734,andhra pradesh
01jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.66666663,1,1,1,.33333331,4.8333335,2,4.9523811,.60416669,.61904764,740,andhra pradesh
02jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.66666663,1,1,1,.33333331,4.8333335,2,4.8928571,.60416669,.61160713,746,andhra pradesh
03jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.66666663,1,1,1,.33333331,4.8333335,2,4.8333335,.60416669,.60416669,752,andhra pradesh
04jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.66666663,1,1,1,.33333331,4.8333335,2,4.8333335,.60416669,.60416669,758,andhra pradesh
05jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.66666663,1,1,1,.33333331,4.8333335,2,4.6309524,.60416669,.57886904,764,andhra pradesh
06jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.66666663,1,1,1,.33333331,4.8333335,2,4.4285717,.60416669,.55357146,770,andhra pradesh
07jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.66666663,1,1,1,.33333331,4.8333335,2,4.2261906,.60416669,.52827382,776,andhra pradesh
08jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,4.0238094,.42708331,.50297618,782,andhra pradesh
09jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.8214285,.42708331,.47767857,788,andhra pradesh
10jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.6190474,.42708331,.45238093,794,andhra pradesh
11jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,800,andhra pradesh
12jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,806,andhra pradesh
13jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,812,andhra pradesh
14jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,818,andhra pradesh
15jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,824,andhra pradesh
16jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,830,andhra pradesh
17jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,836,andhra pradesh
18jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,842,andhra pradesh
19jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,848,andhra pradesh
20jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,854,andhra pradesh
21jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,860,andhra pradesh
22jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,866,andhra pradesh
23jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,872,andhra pradesh
24jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,878,andhra pradesh
25jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,884,andhra pradesh
26jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.4166665,.42708331,.42708331,890,andhra pradesh
27jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.3333333,.42708331,.41666666,896,andhra pradesh
28jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.2499998,.42708331,.40624997,902,andhra pradesh
29jun2020,chittoor,andhra pradesh,.33333331,1,0,.5,1,.24999997,1,.875,0,.33333331,3.4166665,2,3.0238094,.42708331,.37797618,908,andhra pradesh
30jun2020,chittoor,andhra pradesh,.33333331,.66666663,0,.25,1,.24999997,1,.75,0,.33333331,2.8333333,2,2.7976189,.35416666,.34970236,914,andhra pradesh
01jul2020,chittoor,andhra pradesh,.33333331,.66666663,0,.25,1,.24999997,1,.75,0,.33333331,2.8333333,2,2.5714285,.35416666,.32142857,920,andhra pradesh
02jul2020,chittoor,andhra pradesh,0,.33333331,0,.25,1,.24999997,1,.75,0,0,1.8333333,2,2.345238,.22916666,.29315475,926,andhra pradesh
